0.39;4993.2;99.6078431372549;1;0;0;0;0;
0.39;4986.4;99.6078431372549;1;0;0;0;0;
0.39;4979.599999999999;99.2156862745098;1;0;0;0;0;
0.39;4972.799999999999;99.2156862745098;1;0;0;0;0;
0.39;4965.999999999999;99.2156862745098;1;0;0;0;0;
0.39;4959.199999999999;98.82352941176471;1;0;0;0;0;
0.39;4952.399999999999;98.82352941176471;1;0;0;0;0;
0.39;4945.5999999999985;98.82352941176471;1;0;0;0;0;
0.39;4938.799999999998;98.43137254901961;1;0;0;0;0;
0.39;4931.999999999998;98.43137254901961;1;0;0;0;0;
0.39;4925.199999999998;98.43137254901961;1;0;0;0;0;
0.39;4918.399999999998;98.03921568627452;1;0;0;0;0;
0.39;4911.599999999998;98.03921568627452;1;0;0;0;0;
0.39;4904.799999999997;98.03921568627452;1;0;0;0;0;
0.39;4897.999999999997;97.64705882352942;1;0;0;0;0;
0.39;4891.199999999997;97.64705882352942;1;0;0;0;0;
0.39;4884.399999999997;97.64705882352942;1;0;0;0;0;
0.39;4877.599999999997;97.25490196078432;1;0;0;0;0;
0.39;4870.7999999999965;97.25490196078432;1;0;0;0;0;
0.39;4863.999999999996;97.25490196078432;1;0;0;0;0;
0.39;4857.199999999996;96.86274509803923;1;0;0;0;0;
0.39;4850.399999999996;96.86274509803923;1;0;0;0;0;
0.39;4843.599999999996;96.86274509803923;1;0;0;0;0;
0.39;4836.799999999996;96.47058823529413;1;0;0;0;0;
0.39;4829.999999999995;96.47058823529413;1;0;0;0;0;
0.39;4823.199999999995;96.07843137254902;1;0;0;0;0;
0.39;4816.399999999995;96.07843137254902;1;0;0;0;0;
0.39;4809.599999999995;96.07843137254902;1;0;0;0;0;
0.39;4802.799999999995;95.68627450980392;1;0;0;0;0;
0.39;4795.9999999999945;95.68627450980392;1;0;0;0;0;
0.39;4789.199999999994;95.68627450980392;1;0;0;0;0;
0.39;4782.399999999994;95.29411764705883;1;0;0;0;0;
0.39;4775.599999999994;95.29411764705883;1;0;0;0;0;
0.39;4768.799999999994;95.29411764705883;1;0;0;0;0;
0.39;4761.999999999994;94.90196078431373;1;0;0;0;0;
0.39;4755.199999999993;94.90196078431373;1;0;0;0;0;
0.39;4748.399999999993;94.90196078431373;1;0;0;0;0;
0.39;4741.599999999993;94.50980392156863;1;0;0;0;0;
0.39;4734.799999999993;94.50980392156863;1;0;0;0;0;
0.39;4727.999999999993;94.50980392156863;1;0;0;0;0;
0.39;4721.1999999999925;94.11764705882354;1;0;0;0;0;
0.39;4714.399999999992;94.11764705882354;1;0;0;0;0;
0.39;4707.599999999992;94.11764705882354;1;0;0;0;0;
0.39;4700.799999999992;93.72549019607844;1;0;0;0;0;
0.39;4693.999999999992;93.72549019607844;1;0;0;0;0;
0.39;4687.199999999992;93.72549019607844;1;0;0;0;0;
0.39;4680.399999999991;93.33333333333334;1;0;0;0;0;
0.39;4673.599999999991;93.33333333333334;1;0;0;0;0;
0.39;4666.799999999991;93.33333333333334;1;0;0;0;0;
0.39;4659.999999999991;92.94117647058825;1;0;0;0;0;
0.39;4653.199999999991;92.94117647058825;1;0;0;0;0;
0.39;4646.3999999999905;92.54901960784315;1;0;0;0;0;
0.39;4639.59999999999;92.54901960784315;1;0;0;0;0;
0.39;4632.79999999999;92.54901960784315;1;0;0;0;0;
0.39;4625.99999999999;92.15686274509804;1;0;0;0;0;
0.39;4619.19999999999;92.15686274509804;1;0;0;0;0;
0.39;4612.39999999999;92.15686274509804;1;0;0;0;0;
0.39;4605.599999999989;91.76470588235294;1;0;0;0;0;
