0.45;4993.2;99.6078431372549;1;0;0;0;0;
0.45;4986.4;99.6078431372549;1;0;0;0;0;
0.45;4979.599999999999;99.2156862745098;1;0;0;0;0;
0.45;4972.799999999999;99.2156862745098;1;0;0;0;0;
0.45;4965.999999999999;99.2156862745098;1;0;0;0;0;
0.45;4959.199999999999;98.82352941176471;1;0;0;0;0;
0.45;4952.399999999999;98.82352941176471;1;0;0;0;0;
0.45;4945.5999999999985;98.82352941176471;1;0;0;0;0;
0.45;4938.799999999998;98.43137254901961;1;0;0;0;0;
0.45;4931.999999999998;98.43137254901961;1;0;0;0;0;
0.45;4925.199999999998;98.43137254901961;1;0;0;0;0;
0.45;4918.399999999998;98.03921568627452;1;0;0;0;0;
0.45;4911.599999999998;98.03921568627452;1;0;0;0;0;
0.45;4904.799999999997;98.03921568627452;1;0;0;0;0;
0.45;4897.999999999997;97.64705882352942;1;0;0;0;0;
0.45;4891.199999999997;97.64705882352942;1;0;0;0;0;
0.45;4884.399999999997;97.64705882352942;1;0;0;0;0;
0.45;4877.599999999997;97.25490196078432;1;0;0;0;0;
0.45;4870.7999999999965;97.25490196078432;1;0;0;0;0;
0.45;4863.999999999996;97.25490196078432;1;0;0;0;0;
0.45;4857.199999999996;96.86274509803923;1;0;0;0;0;
0.45;4850.399999999996;96.86274509803923;1;0;0;0;0;
0.45;4843.599999999996;96.86274509803923;1;0;0;0;0;
0.45;4836.799999999996;96.47058823529413;1;0;0;0;0;
0.45;4829.999999999995;96.47058823529413;1;0;0;0;0;
0.45;4823.199999999995;96.07843137254902;1;0;0;0;0;
0.45;4816.399999999995;96.07843137254902;1;0;0;0;0;
0.45;4809.599999999995;96.07843137254902;1;0;0;0;0;
0.45;4802.799999999995;95.68627450980392;1;0;0;0;0;
0.45;4795.9999999999945;95.68627450980392;1;0;0;0;0;
0.45;4789.199999999994;95.68627450980392;1;0;0;0;0;
0.45;4782.399999999994;95.29411764705883;1;0;0;0;0;
0.45;4775.599999999994;95.29411764705883;1;0;0;0;0;
0.45;4768.799999999994;95.29411764705883;1;0;0;0;0;
